"person_id","family_id","community_id","county_id","province_id","cesd8","income_satis","income_rel","status_rel","age","gender","ethnicity_han","hukou_rural","urban","party_member","retired","pension","num_children_u16","family_size","edu_last_raw","edu_update","wordlist_raw","mathlist_raw","employ_status","smoke_age","handedness","interview_year","interview_month"
450155102,450155,795885,2149,45,16,2,3,5,58,"female",1,1,0,0,0,1,1,4,5,5,6,2,"employed",0,"right",2022,7
450165108,450165,795885,2149,45,2,5,3,3,46,"female",1,1,0,0,0,0,1,3,4,4,7,3,"employed",0,"right",2022,7
450167103,450167,795885,2149,45,5,3,3,3,43,"male",1,1,0,0,0,0,2,5,3,3,5,1,"employed",1,"right",2022,12
450169101,450169,795668,2149,45,3,4,4,3,51,"male",1,1,1,0,0,0,1,6,4,4,6,2,"employed",0,"right",2022,8
450169102,450169,795668,2149,45,0,4,3,2,48,"female",1,1,1,0,0,0,1,6,3,3,7,3,"employed",0,"right",2022,8
450169103,450169,795668,2149,45,3,5,3,3,24,"female",1,1,1,1,0,0,1,6,4,4,7,3,"out_of_labor_force",0,"right",2022,8
450169104,450169,795668,2149,45,1,4,1,2,22,"female",1,1,1,0,0,0,1,6,3,5,7,4,"employed",0,"right",2022,8
450170101,450170,795668,2149,45,0,2,4,5,66,"male",1,1,1,1,1,0,3,6,3,4,2,2,"employed",1,"right",2022,8
450170102,450170,795668,2149,45,8,5,1,3,65,"female",1,1,1,0,0,1,3,6,3,3,3,3,"employed",0,"right",2022,8
450170105,450170,795668,2149,45,1,4,5,5,38,"female",1,1,1,0,0,0,3,6,3,3,6,2,"employed",0,"right",2022,7
450172101,450172,795668,2149,45,3,4,3,3,41,"male",1,1,1,0,0,0,3,7,7,7,7,3,"employed",1,"right",2022,8
450172103,450172,795668,2149,45,14,5,2,2,71,"female",1,1,1,0,1,0,3,7,0,0,1,1,"employed",0,"right",2022,8
450173102,450173,795668,2149,45,5,5,2,2,80,"female",1,1,1,0,1,0,3,10,0,0,1,1,"employed",0,"right",2022,8
450173104,450173,795668,2149,45,11,5,3,3,57,"female",1,1,1,0,0,0,3,10,0,0,3,3,"employed",0,"right",2022,8
450175102,450175,795668,2149,45,3,2,3,3,65,"female",1,1,1,0,0,1,6,10,5,5,6,2,"out_of_labor_force",0,"right",2022,8
450175106,450175,795668,2149,45,2,4,4,2,34,"female",1,1,1,0,0,0,6,10,4,4,2,2,"employed",0,"right",2022,8
450176103,450176,795668,2149,45,9,5,5,5,70,"female",1,1,1,0,1,0,0,5,0,0,2,2,"employed",0,"right",2022,8
450178103,450178,795668,2149,45,9,1,3,3,46,"male",1,1,1,0,0,0,1,8,4,4,1,1,"employed",0,"1",2022,12
450179102,450179,795668,2149,45,4,4,3,4,67,"female",1,1,1,0,0,1,2,5,3,10,1,1,"employed",0,"right",2022,8
450179104,450179,795668,2149,45,0,2,3,3,39,"male",1,1,1,0,0,0,2,5,4,4,2,2,"employed",1,"right",2022,8
450179501,450179,795668,2149,45,0,4,2,2,32,"female",1,1,1,0,0,0,2,5,3,4,2,2,"employed",0,"right",2022,8
450181101,450181,795590,2149,45,6,5,3,3,50,"male",1,1,1,1,0,0,0,3,6,6,1,1,"employed",0,"right",2022,8
450181104,450181,795590,2149,45,6,4,1,1,23,"male",1,1,1,0,0,0,0,3,5,6,4,4,"employed",1,"1",2022,9
450182501,450182,795668,2149,45,4,1,1,1,31,"female",1,1,1,0,0,0,5,6,5,5,1,1,"employed",0,"1",2022,9
450183101,450183,795668,2149,45,7,4,1,1,53,"female",1,1,1,0,0,1,0,2,4,4,5,1,"employed",0,"right",2022,8
450184101,450184,795590,2149,45,9,1,3,1,68,"female",1,1,1,0,1,0,1,10,5,5,8,4,"employed",0,"right",2022,8
450184107,450184,795590,2149,45,7,2,2,2,39,"female",1,1,1,0,0,0,1,10,4,4,1,1,"employed",0,"right",2022,8
450185104,450185,795668,2149,45,7,4,4,3,49,"female",1,1,1,0,0,0,3,3,3,3,5,1,"employed",0,"right",2022,10
450186101,450186,795668,2149,45,5,4,3,3,50,"male",1,1,1,0,0,0,1,6,4,4,1,1,"employed",0,"right",2022,8
450186102,450186,795668,2149,45,2,4,1,3,70,"female",1,1,1,0,1,0,1,6,0,0,2,2,"employed",0,"right",2022,8
450186103,450186,795668,2149,45,8,3,2,1,54,"female",1,1,1,0,0,1,1,6,4,4,3,3,"employed",0,"right",2022,8
450186104,450186,795668,2149,45,7,4,3,3,25,"male",1,1,1,0,0,0,1,6,6,6,3,3,"employed",1,"1",2022,8
450187102,450187,795668,2149,45,3,4,2,3,69,"female",1,1,1,0,1,0,4,5,0,0,7,3,"employed",0,"right",2022,7
450187431,450187,795668,2149,45,2,3,2,4,39,"female",1,1,1,0,0,0,4,5,4,4,8,4,"employed",0,"right",2022,8
450195101,450195,795668,2149,45,0,2,3,3,49,"female",1,1,1,0,0,0,0,3,5,5,7,3,"employed",0,"right",2022,11
450196102,450196,795668,2149,45,0,3,3,3,51,"male",1,1,1,0,0,0,4,5,4,4,3,1,"employed",1,"right",2022,12
450196103,450196,795668,2149,45,1,4,3,3,50,"female",1,1,1,0,0,0,4,5,4,4,1,1,"employed",0,"right",2022,12
450196105,450196,795668,2149,45,0,4,1,1,26,"male",1,1,1,0,0,0,4,5,5,7,4,4,"employed",1,"right",2022,8
450196701,450196,795668,2149,45,3,4,3,3,27,"female",NA,NA,1,0,0,0,4,5,NA,7,4,2,"employed",0,"right",2022,8
450197103,450197,795582,2149,45,7,4,2,2,27,"male",1,1,0,0,0,0,2,4,4,4,3,3,"employed",1,"right",2022,11
450197601,450197,795582,2149,45,1,3,3,3,50,"male",1,1,0,0,0,0,2,4,3,3,2,2,"employed",1,"right",2022,10
450199101,450199,795582,2149,45,5,2,3,3,54,"male",1,1,0,0,0,0,0,4,3,3,1,1,"employed",0,"right",2022,9
450199102,450199,795582,2149,45,1,3,3,3,49,"female",1,1,0,0,0,0,0,4,3,3,2,2,"employed",0,"right",2022,11
450205102,450205,795582,2149,45,0,4,3,3,53,"male",1,1,0,0,0,0,1,1,3,3,1,1,"employed",1,"right",2022,10
450210101,450210,795582,2149,45,0,2,2,3,50,"male",1,1,0,1,0,0,1,3,0,0,8,4,"employed",1,"right",2022,8
450210102,450210,795582,2149,45,8,4,1,1,48,"female",1,1,0,0,0,0,1,3,3,3,1,1,"employed",0,"right",2022,11
450210103,450210,795582,2149,45,9,4,3,3,26,"male",1,1,0,0,0,0,1,3,3,3,2,2,"employed",1,"right",2022,9
450214105,450214,795582,2149,45,2,2,2,3,40,"female",1,1,0,0,0,0,2,4,4,4,3,3,"employed",0,"right",2022,9
450215101,450215,795582,2149,45,4,4,1,3,52,"female",1,1,0,0,0,0,3,5,0,0,5,1,"employed",0,"right",2022,8
450215102,450215,795582,2149,45,1,4,3,3,54,"male",1,1,0,0,0,0,3,5,0,3,6,2,"employed",1,"right",2022,8
450215106,450215,795582,2149,45,5,4,3,3,18,"male",1,1,0,0,0,0,3,5,3,4,2,2,"employed",0,"right",2022,8
450217102,450217,795630,2150,45,5,4,3,3,51,"male",1,1,1,0,0,0,5,7,3,3,7,3,"employed",1,"right",2022,11
450217103,450217,795630,2150,45,1,4,3,3,32,"female",1,1,1,0,0,0,5,7,4,4,8,4,"employed",0,"right",2022,11
450217105,450217,795630,2150,45,2,5,5,5,28,"male",1,1,1,0,0,0,5,7,4,4,2,2,"employed",1,"right",2022,11
450220102,450220,795582,2149,45,6,3,2,5,54,"male",1,1,0,0,0,0,0,4,4,4,3,3,"employed",1,"right",2022,11
450220104,450220,795582,2149,45,6,4,3,2,30,"male",1,1,0,0,0,0,0,4,4,4,5,1,"employed",0,"right",2022,10
450224103,450224,795582,2149,45,0,3,2,3,49,"male",1,1,0,1,0,0,0,6,4,4,8,4,"employed",1,"right",2022,8
450225103,450225,102100,6,45,5,2,4,1,49,"female",1,1,1,0,0,1,1,5,3,3,3,3,"employed",0,"1",2022,10
450225105,450225,102100,6,45,1,4,3,3,24,"male",1,1,1,0,0,0,1,5,4,5,5,1,"employed",1,"1",2022,10
450227101,450227,102100,6,45,9,4,4,4,53,"female",1,1,1,0,0,0,0,3,6,6,1,1,"employed",0,"right",2022,10
450227103,450227,102100,6,45,12,4,3,4,54,"male",1,1,1,1,0,0,0,3,7,7,3,3,"employed",0,"right",2022,10
450227104,450227,102100,6,45,14,2,2,3,28,"male",1,1,1,0,0,0,0,3,5,5,4,4,"unemployed",0,"right",2022,9
450232103,450232,656479,2109,45,7,4,3,3,29,"female",1,NA,1,0,0,0,0,1,7,7,4,1,"employed",0,"1",2022,8
450233101,450233,102100,6,45,2,3,3,2,45,"male",1,1,1,0,0,0,1,4,5,5,3,3,"employed",0,"right",2022,7
450233102,450233,102100,6,45,0,4,4,4,43,"female",1,1,1,1,0,0,1,4,7,7,4,4,"employed",0,"right",2022,7
450234101,450234,102100,6,45,5,4,3,3,50,"male",1,1,1,0,0,0,1,10,5,5,2,2,"employed",1,"right",2022,6
450234104,450234,102100,6,45,8,4,3,3,52,"male",1,1,1,0,0,0,1,10,6,6,1,1,"employed",1,"right",2022,7
450234105,450234,102100,6,45,8,2,3,4,49,"female",1,1,1,0,0,0,1,10,3,3,6,2,"employed",0,"right",2022,5
450234106,450234,102100,6,45,7,4,4,3,49,"female",1,1,1,0,0,0,1,10,4,4,1,1,"employed",0,"right",2022,6
450236101,450236,102100,6,45,7,4,3,3,54,"male",1,1,1,0,0,0,0,5,4,4,1,1,"employed",0,"right",2022,7
450236103,450236,102100,6,45,3,2,3,2,46,"female",1,1,1,0,0,0,0,5,5,5,3,3,"employed",0,"right",2022,7
450240101,450240,102100,6,45,0,5,3,3,64,"male",1,1,1,0,0,0,8,12,4,4,3,3,"employed",1,"right",2022,7
450240102,450240,102100,6,45,4,4,3,3,63,"female",1,1,1,0,0,0,8,12,4,4,4,4,"employed",0,"right",2022,7
450240103,450240,102100,6,45,7,4,3,3,42,"male",1,1,1,0,0,0,8,12,3,3,4,4,"employed",1,"right",2022,7
450240106,450240,102100,6,45,17,2,3,3,44,"female",1,1,1,0,0,0,8,12,4,4,8,4,"employed",0,"right",2022,7
450250102,450250,102100,6,45,6,4,3,4,52,"male",1,1,1,1,0,0,0,3,5,5,1,1,"employed",1,"right",2022,7
450254102,450254,102100,6,45,8,4,3,3,39,"male",1,1,1,0,0,0,3,7,5,5,6,2,"employed",1,"1",2022,10
450257101,450257,102200,6,45,2,2,2,3,68,"male",1,1,0,1,1,0,2,6,5,5,3,3,"out_of_labor_force",1,"right",2022,7
450258103,450258,102200,6,45,4,2,3,1,43,"female",1,1,0,0,0,0,2,4,4,4,7,3,"employed",0,"right",2022,7
450259104,450259,172884,6,45,11,5,1,2,46,"female",1,1,1,0,0,0,0,3,4,4,2,2,"employed",0,"right",2022,8
450260101,450260,102200,6,45,8,1,2,2,50,"female",1,1,0,0,0,0,0,5,4,4,3,3,"employed",0,"right",2022,7
450260102,450260,102200,6,45,10,2,3,4,52,"male",1,1,0,0,0,0,0,5,3,4,5,3,"employed",1,"right",2022,7
450266101,450266,102200,6,45,4,2,3,3,56,"male",1,1,0,0,1,0,0,3,4,4,6,2,"employed",1,"right",2022,8
450267101,450267,102200,6,45,2,4,3,4,51,"male",1,1,0,0,0,0,0,2,3,3,5,1,"employed",1,"right",2022,8
450268101,450268,102200,6,45,6,4,1,1,58,"male",1,1,0,0,0,1,2,3,3,3,8,4,"employed",0,"right",2022,6
450268102,450268,102200,6,45,6,5,3,3,57,"female",1,1,0,0,0,1,2,3,4,4,1,1,"employed",0,"right",2022,5
450269102,450269,102200,6,45,9,4,3,3,37,"female",1,1,0,0,0,0,2,5,4,4,8,4,"employed",0,"right",2022,8
450272102,450272,102200,6,45,5,2,3,3,60,"male",1,1,0,0,0,1,5,5,3,3,8,4,"employed",0,"right",2022,9
450274431,450274,102200,6,45,7,3,2,2,43,"male",1,1,0,0,0,0,3,6,4,4,1,1,"employed",1,"1",2022,8
450276501,450276,102200,6,45,3,2,3,3,27,"female",1,1,0,0,0,0,3,6,3,3,1,1,"employed",0,"right",2022,8
450277101,450277,102200,6,45,15,2,1,3,41,"female",1,1,0,0,0,0,1,5,3,4,5,1,"employed",0,"right",2022,8
450278101,450278,102200,6,45,6,4,4,4,62,"male",1,1,0,0,0,1,5,11,3,3,5,1,"employed",1,"right",2022,9
450278531,450278,102200,6,45,2,4,1,3,38,"male",1,1,0,0,0,0,5,11,5,5,1,1,"employed",1,"right",2022,8
450282103,450282,102200,6,45,0,5,5,5,48,"male",1,1,0,0,0,1,4,7,4,4,4,4,"employed",1,"right",2022,8
450290203,450290,795760,6,45,2,4,4,3,64,"male",1,1,0,0,0,1,4,10,3,3,1,1,"employed",0,"1",2022,8
450291531,450291,795760,6,45,1,5,3,5,60,"male",1,1,0,0,0,0,1,6,4,4,1,1,"employed",1,"1",2022,8
450293105,450293,795760,6,45,12,2,2,3,38,"male",1,1,0,0,0,0,4,10,4,4,3,3,"employed",1,"right",2022,8
450293431,450293,795760,6,45,9,2,1,1,29,"female",1,1,0,0,0,0,4,10,4,4,1,1,"employed",0,"1",2022,9
450304101,450304,795760,6,45,8,1,1,1,46,"male",1,1,0,0,0,0,2,4,4,4,5,1,"employed",1,"right",2022,8
450304102,450304,795760,6,45,6,1,1,1,38,"female",1,1,0,0,0,0,2,4,3,3,6,2,"employed",0,"right",2022,8
450307102,450307,960233,2160,45,0,3,3,3,46,"male",1,1,0,0,0,0,1,6,3,3,1,1,"employed",1,"1",2022,9
450312103,450312,172884,6,45,5,2,3,2,41,"male",1,1,1,0,0,0,1,5,3,3,5,1,"employed",1,"right",2022,11
450319101,450319,102400,6,45,7,4,2,3,55,"female",1,1,0,1,0,0,1,6,4,4,6,2,"employed",0,"right",2022,10
450319102,450319,102400,6,45,6,4,3,2,56,"male",1,1,0,0,0,0,1,6,4,4,6,2,"employed",1,"right",2022,11
450319103,450319,102400,6,45,1,2,1,1,33,"male",NA,1,0,0,0,0,1,6,4,4,4,2,"employed",0,"right",2022,11
450319104,450319,102400,6,45,4,4,2,2,27,"female",1,1,0,0,0,0,1,6,6,6,7,3,"out_of_labor_force",0,"1",2022,11
450319651,450319,102400,6,45,14,2,1,1,33,"female",1,1,0,0,0,0,1,6,6,6,2,2,"employed",0,"1",2022,10
450321203,450321,102400,6,45,11,2,5,3,56,"male",1,1,0,0,0,0,2,7,3,3,2,2,"employed",1,"1",2022,11
450323204,450323,102400,6,45,3,4,3,3,46,"male",1,1,0,0,0,0,0,4,3,3,2,2,"employed",1,"right",2022,10
450324101,450324,102400,6,45,10,4,1,2,57,"male",1,1,0,0,0,0,0,1,6,6,2,2,"employed",1,"right",2022,8
450325101,450325,102400,6,45,7,2,3,4,57,"male",1,1,0,0,0,0,2,7,3,3,8,4,"employed",1,"right",2022,10
450325102,450325,102400,6,45,14,2,1,1,59,"female",1,1,0,0,0,1,2,7,3,3,1,1,"employed",0,"right",2022,10
450325104,450325,102400,6,45,0,4,2,2,34,"male",1,1,0,0,0,0,2,7,4,4,2,2,"employed",1,"right",2022,11
450325651,450325,102400,6,45,6,4,3,3,25,"female",1,1,0,0,0,0,2,7,4,4,2,2,"employed",0,"1",2022,11
450326101,450326,102400,6,45,12,4,2,3,49,"male",1,1,0,0,0,0,1,3,4,4,7,3,"unemployed",1,"1",2022,7
450328104,450328,102400,6,45,17,4,1,2,52,"male",1,1,0,0,0,1,0,3,0,0,4,4,"employed",1,"right",2022,10
450335101,450335,102400,6,45,0,4,2,2,48,"female",1,1,0,0,0,0,0,7,3,3,4,4,"employed",0,"right",2022,10
450335531,450335,102400,6,45,6,5,3,4,78,"male",1,1,0,0,1,0,0,7,3,3,1,1,"employed",0,"right",2022,10
450336101,450336,102400,6,45,12,2,3,3,57,"male",1,1,0,0,0,1,2,5,4,4,6,2,"employed",1,"right",2022,11
450338101,450338,102400,6,45,15,1,1,1,65,"male",1,1,0,0,0,1,0,1,0,0,8,4,"out_of_labor_force",1,"right",2022,9
450341101,450341,101500,4,45,2,4,1,1,37,"male",1,1,0,0,0,0,3,8,4,3,2,2,"employed",0,"right",2022,8
450342202,450342,101500,4,45,9,2,3,3,35,"female",NA,NA,0,0,0,0,2,7,NA,4,1,1,"employed",0,"right",2022,8
450343101,450343,101500,4,45,2,2,3,3,56,"male",1,1,0,0,1,0,2,6,3,3,3,3,"employed",1,"1",2022,8
450343102,450343,101500,4,45,8,4,5,5,56,"female",1,1,0,0,0,0,2,6,0,0,5,1,"employed",0,"right",2022,8
450343103,450343,101500,4,45,1,4,4,4,34,"male",1,1,0,0,0,0,2,6,5,5,7,1,"employed",1,"right",2022,8
450348101,450348,101500,4,45,4,3,3,3,36,"male",1,1,0,0,0,0,2,6,4,4,7,3,"employed",0,"1",2022,8
450348102,450348,101500,4,45,3,3,5,3,64,"male",1,1,0,0,0,0,2,6,0,0,8,4,"employed",1,"right",2022,8
450348103,450348,101500,4,45,3,5,5,5,59,"female",1,1,0,0,0,0,2,6,0,0,8,4,"employed",0,"1",2022,8
450348104,450348,101500,4,45,4,4,3,3,37,"female",1,1,0,0,0,0,2,6,5,5,1,1,"employed",0,"1",2022,11
450349103,450349,101500,4,45,5,4,4,4,39,"female",1,1,0,1,0,0,1,4,5,5,1,1,"employed",0,"right",2022,8
450350103,450350,101500,4,45,13,3,3,3,54,"female",1,1,0,0,0,0,0,3,3,3,6,2,"employed",0,"right",2022,8
450353101,450353,101500,4,45,10,4,3,3,59,"male",1,1,0,0,0,0,2,6,4,4,8,4,"employed",1,"right",2022,9
450355101,450355,101500,4,45,8,4,4,3,56,"male",1,1,0,0,0,0,2,6,3,3,3,3,"employed",1,"right",2022,11
450355102,450355,101500,4,45,9,5,5,5,55,"female",1,1,0,0,0,0,2,6,0,0,3,3,"employed",0,"right",2022,11
450355104,450355,101500,4,45,6,2,1,1,33,"female",1,1,0,0,0,0,2,6,4,3,6,2,"employed",0,"right",2022,11
450357103,450357,101500,4,45,8,4,4,4,37,"male",1,1,0,0,0,0,2,4,3,3,4,2,"employed",0,"1",2022,8
450357104,450357,101500,4,45,11,3,4,5,65,"female",1,1,0,0,1,0,2,4,0,0,6,2,"employed",0,"1",2022,9
450358102,450358,101500,4,45,12,2,2,3,40,"male",1,1,0,1,0,0,2,5,4,4,7,3,"employed",1,"right",2022,12
450358104,450358,101500,4,45,11,4,1,2,39,"female",1,1,0,0,0,0,2,5,0,0,2,2,"employed",0,"right",2022,11
450359101,450359,101500,4,45,6,5,2,4,53,"male",1,1,0,0,0,0,1,3,3,3,5,1,"employed",0,"right",2022,11
450361101,450361,101500,4,45,2,5,5,5,55,"male",1,1,0,0,0,0,1,6,3,3,6,2,"employed",1,"right",2022,8
450361102,450361,101500,4,45,3,4,5,5,53,"female",1,1,0,0,0,0,1,6,3,3,7,3,"employed",0,"right",2022,8
450362101,450362,101500,4,45,3,3,3,3,48,"male",1,1,0,0,0,0,2,5,4,4,7,3,"employed",0,"right",2022,8
450362102,450362,101500,4,45,2,4,3,3,40,"female",1,1,0,0,0,0,2,5,4,4,8,4,"employed",0,"right",2022,8
450364102,450364,101500,4,45,9,4,3,4,62,"female",1,1,0,0,0,0,1,5,0,0,7,3,"employed",0,"right",2022,8
450364103,450364,101500,4,45,1,3,4,4,41,"male",1,1,0,1,0,0,1,5,4,4,8,4,"out_of_labor_force",1,"right",2022,8
450366102,450366,101500,4,45,9,4,3,3,58,"female",1,1,0,0,0,0,2,5,4,4,8,4,"employed",0,"right",2022,8
450368101,450368,101500,4,45,7,4,3,3,59,"male",1,1,0,0,0,1,1,3,3,3,4,4,"employed",1,"right",2022,8
450368102,450368,101500,4,45,6,3,3,3,55,"female",1,1,0,0,0,0,1,3,3,3,5,1,"employed",0,"right",2022,7
430478102,452013,929197,32,43,1,2,3,3,69,"male",1,1,1,0,1,0,2,6,3,3,6,2,"employed",1,"right",2022,11
130901104,456505,118800,46,13,8,5,3,3,38,"female",1,1,0,0,0,0,3,1,6,6,5,1,"employed",0,"right",2022,9
230470103,458481,631011,815,23,0,4,3,3,38,"male",1,1,1,0,0,0,1,3,5,6,2,2,"employed",1,"right",2022,7
450146101,459665,795885,2149,45,2,3,3,2,55,"male",1,1,0,0,0,0,0,3,3,3,2,2,"employed",1,"right",2022,10
450146104,459665,795885,2149,45,12,5,5,5,28,"male",1,1,0,0,0,0,0,3,3,3,6,2,"employed",0,"right",2022,7
370608104,471121,216364,64,37,2,4,4,3,30,"female",1,1,1,0,0,0,2,6,4,4,3,1,"employed",0,"right",2022,7
471121553,471121,216364,64,37,3,4,2,2,32,"male",NA,NA,1,0,0,0,2,6,5,5,4,2,"employed",0,"right",2022,7
291585501,471616,795721,4,45,5,4,3,4,40,"male",1,1,1,0,0,0,5,7,5,5,2,2,"employed",1,"right",2022,7
291585502,471616,795721,4,45,13,4,3,2,40,"female",1,1,1,0,0,0,5,7,4,4,3,3,"employed",0,"right",2022,7
450104105,471616,795721,4,45,4,4,3,5,68,"female",1,1,1,0,0,0,5,7,0,0,1,1,"employed",0,"right",2022,7
211817103,473386,589332,684,21,15,3,1,2,33,"female",1,1,1,0,0,0,1,3,4,4,3,3,"out_of_labor_force",1,"right",2022,10
130606103,473437,312967,53,13,7,3,2,3,42,"male",1,1,1,0,0,0,4,4,4,4,2,2,"employed",1,"right",2022,7
130606105,473437,312967,53,13,2,4,2,1,41,"female",1,1,1,0,0,0,4,4,6,6,5,1,"employed",0,"right",2022,7
441668114,486884,183095,121,44,5,3,1,3,63,"male",1,1,1,0,0,1,6,8,3,3,8,4,"employed",1,"right",2022,6
441668115,486884,183095,121,44,4,2,1,3,57,"female",1,1,1,0,0,0,6,8,0,0,2,2,"employed",0,"right",2022,11
140193103,488944,128600,71,14,13,2,2,3,51,"male",1,1,0,1,0,0,0,2,4,4,5,1,"employed",1,"right",2022,7
140193104,488944,128600,71,14,10,2,3,3,49,"female",1,1,0,0,0,1,0,2,4,4,2,2,"employed",0,"right",2022,7
510883104,489620,116800,41,51,3,4,3,2,46,"female",1,1,0,0,0,0,2,5,4,4,2,2,"employed",0,"right",2022,7
492424651,492424,209900,107,41,2,4,1,1,37,"female",1,1,0,0,0,0,4,2,4,4,2,2,"employed",0,"1",2022,12
130711103,494985,118600,46,13,5,4,1,1,35,"female",1,1,0,0,0,0,1,2,4,4,2,2,"out_of_labor_force",0,"right",2022,8
520094109,495691,108800,22,52,7,2,3,4,44,"male",1,1,0,0,0,0,0,5,4,4,1,1,"employed",1,"1",2022,12
500004104,500004,961603,2262,50,2,4,3,3,47,"female",1,1,1,0,0,0,0,5,6,6,7,3,"employed",0,"right",2022,7
500012102,500012,961373,20,50,2,4,3,3,37,"male",1,1,1,0,0,0,1,5,7,7,1,1,"employed",1,"right",2022,7
500023103,500023,961373,20,50,7,2,1,2,46,"male",1,1,1,0,0,0,0,4,4,4,1,1,"employed",1,"right",2022,7
500033101,500033,180996,20,50,9,2,1,3,68,"female",1,1,1,0,0,1,0,3,0,0,8,4,"employed",0,"right",2022,7
500033102,500033,180996,20,50,20,2,1,1,69,"male",1,1,1,0,1,0,0,3,0,0,7,3,"out_of_labor_force",1,"right",2022,7
500036101,500036,195978,2253,50,5,4,1,3,48,"female",1,1,1,0,0,0,0,4,6,6,7,3,"employed",0,"right",2022,7
130897103,500042,716048,201,13,13,4,3,3,28,"male",1,1,1,0,0,0,0,1,5,5,5,1,"employed",0,"right",2022,7
500146101,500146,108100,21,50,7,3,5,5,70,"female",1,1,0,0,1,0,0,2,0,10,3,3,"employed",0,"right",2022,7
500146102,500146,108100,21,50,6,5,3,3,77,"male",1,1,0,0,1,0,0,2,0,0,4,4,"employed",0,"right",2022,7
500157101,500157,108100,21,50,2,4,4,4,60,"female",1,1,0,0,0,0,2,2,0,0,8,4,"employed",0,"right",2022,9
500157102,500157,108100,21,50,0,4,5,5,64,"male",1,1,0,0,0,1,2,2,0,0,1,1,"employed",1,"right",2022,10
500166104,500166,108100,21,50,3,4,2,3,55,"female",1,1,0,0,0,0,0,3,3,3,1,1,"employed",0,"right",2022,7
500166105,500166,108100,21,50,5,2,1,2,30,"male",1,1,0,0,0,0,0,3,5,5,8,4,"employed",1,"right",2022,7
500171101,500171,108200,21,50,11,4,4,3,79,"male",1,1,0,0,1,0,0,4,0,0,3,3,"out_of_labor_force",1,"right",2022,7
500175102,500175,108200,21,50,3,5,5,4,75,"female",1,1,0,0,1,0,1,1,0,0,3,3,"employed",0,"right",2022,7
500176101,500176,108200,21,50,5,4,4,4,55,"female",1,1,0,0,0,0,1,4,0,0,2,2,"employed",0,"right",2022,7
500176102,500176,108200,21,50,0,4,3,4,51,"male",1,1,0,0,0,0,1,4,4,4,6,2,"employed",1,"right",2022,7
500177101,500177,108200,21,50,3,4,5,5,60,"male",1,1,0,0,0,0,1,3,4,4,3,3,"employed",1,"right",2022,7
500177102,500177,108200,21,50,0,3,4,5,59,"female",1,1,0,0,0,1,1,3,0,0,4,4,"employed",0,"right",2022,7
500178101,500178,108200,21,50,10,5,2,3,41,"male",1,1,0,0,0,0,3,3,3,3,2,2,"employed",1,"right",2022,9
500180101,500180,108200,21,50,2,5,2,2,80,"male",1,1,0,0,1,0,0,2,3,3,1,1,"employed",1,"1",2022,7
500182101,500182,108200,21,50,0,5,5,4,71,"male",1,1,0,1,1,0,1,2,0,0,3,3,"employed",1,"right",2022,6
500182102,500182,108200,21,50,3,5,2,2,65,"female",1,1,0,0,0,1,1,2,0,0,4,4,"out_of_labor_force",0,"right",2022,6
500184103,500184,108200,21,50,0,5,5,5,55,"female",1,1,0,0,0,0,0,2,0,10,4,4,"employed",0,"right",2022,7
500186102,500186,108200,21,50,8,5,4,5,78,"female",1,1,0,0,1,0,0,5,0,10,6,2,"employed",0,"right",2022,8
500187105,500187,108200,21,50,4,4,2,3,34,"male",1,1,0,0,0,0,3,3,5,5,3,1,"employed",0,"right",2022,6
500190102,500190,108200,21,50,6,4,4,5,85,"male",1,1,0,0,1,0,0,2,0,0,8,4,"employed",1,"right",2022,8
500191104,500191,108200,21,50,8,2,1,4,33,"male",1,1,0,0,0,0,2,2,5,5,5,1,"out_of_labor_force",1,"right",2022,6
500193101,500193,108200,21,50,14,5,4,4,75,"male",1,1,0,0,1,0,0,2,0,0,7,3,"employed",1,"right",2022,8
500193102,500193,108200,21,50,14,5,4,4,71,"female",1,1,0,0,1,0,0,2,0,0,8,4,"employed",0,"right",2022,8
500195103,500195,108200,21,50,3,4,3,4,43,"male",1,1,0,0,0,0,1,4,3,3,8,4,"employed",1,"1",2022,7
110020103,500224,118300,45,11,6,3,3,3,54,"male",1,1,1,0,0,0,0,5,5,5,6,2,"employed",0,"right",2022,7
500231103,500231,108400,21,50,3,4,3,3,47,"male",1,1,0,1,0,0,0,7,7,7,1,1,"employed",1,"right",2022,8
500251101,500251,108400,21,50,4,2,3,4,59,"female",1,1,0,0,0,1,5,2,5,5,1,1,"employed",0,"right",2022,5
500251102,500251,108400,21,50,11,4,4,4,59,"male",1,1,0,0,0,1,5,2,3,3,2,2,"employed",1,"right",2022,6
500253102,500253,108400,21,50,10,4,3,3,51,"male",1,1,0,0,0,1,1,5,0,0,7,3,"employed",1,"1",2022,7
500253205,500253,108400,21,50,6,4,2,2,53,"female",NA,NA,0,0,0,0,1,5,NA,3,3,1,"employed",0,"right",2022,7
500255102,500255,108400,21,50,11,4,2,2,55,"male",1,1,0,0,1,0,2,1,0,0,4,1,"employed",1,"right",2022,7
500256103,500256,108400,21,50,3,4,4,4,66,"male",1,1,0,1,1,0,2,6,0,3,6,2,"employed",1,"right",2022,7
500265101,500265,961861,2265,50,2,3,2,4,50,"female",1,1,1,0,0,0,0,4,4,4,4,4,"employed",0,"right",2022,8
